"university_name","author_name","total_score"
"Huygens Institute for the History of the Netherlands","Marijn Koolen","60.0000000000000000"
"Huygens Institute for the History of the Netherlands","Ronald Sluijter","18.9774480642202313"
"Huygens Institute for the History of the Netherlands","Joris Oddens","18.9774480642202313"
"Huygens Institute for the History of the Netherlands","Rik Hoekstra","18.9774480642202313"
"Hybrid Space Lab","Elizabeth Sikiaridi","60.0000000000000000"
"Hybrid Space Lab","Frans Vogelaar","36.9070246428542570"
"IAA SETI Permanent Committee","Daniela de Paulis","60.0000000000000000"
"IamArtMap","Carmen Ng","25.0000000000000000"
"IAMAS","Akira Segawa","11.1111111111111111"
"IAMAS","Ryota Kuwakubo","11.1111111111111111"
"IAMAS","Yusuke Gushiken","11.1111111111111111"
"Iceland University of the Arts","Nicola Privato","30.0000000000000000"
"Iceland University of the Arts","Sophie Skach","6.1314719276545842"
"Idyll Collective","Alan Tan","18.9774480642202313"
"Idyll Collective","Megan Vo","18.9774480642202313"
"IHC FCSH NOVA de Lisboa","Caterina Cucinotta","30.0000000000000000"
"IIIT-Delhi","Kyzyl Monteiro","18.9774480642202313"
"IIM Indore","Manoj Kumar Kamila","18.9774480642202313"
"IIM Indore","Shagun Chib","18.9774480642202313"
"Illinois State University","Eeman Al-Zubeidi","60.0000000000000000"
"Illinois State University","Greg J Corness","60.0000000000000000"
"Illinois State University","Kristin Carlson","35.9807570180405536"
"Illinois State University","Annie Sungkajun","25.0000000000000000"
"Illinois State University","K Carlson","25.0000000000000000"
"Imagineering Institute","Adrian David Cheok","36.9070246428542570"
"Immersive Arts Space","Timothy Thomasson","25.0000000000000000"
"Imperial College London","Chao Ying Qin","60.0000000000000000"
"Imperial College London","Giovanni Biglino","5.5555555555555556"
"In Between Time","Nadia Abdelaziz","60.0000000000000000"
"Independent Researcher/Artist","Sheila Pinkel","543.5546758684105607"
"Independent Researcher/Artist","Jan Baetens","240.0000000000000000"
"Independent Researcher/Artist","John F. Barber","120.0000000000000000"
"Independent Researcher/Artist","Pat Badani","120.0000000000000000"
"Independent Researcher/Artist","Rewa Wright","80.0000000000000000"
"Independent Researcher/Artist","Simon Howden","73.8140492857085140"
"Independent Researcher/Artist","Nick Bryan-Kinns","72.3023415476180857"
"Independent Researcher/Artist","Louise Mackenzie","67.15704517568694350000"
"Independent Researcher/Artist","Annick Bureaud","60.0000000000000000"
"Independent Researcher/Artist","Barbara Amelia King","60.0000000000000000"
"Independent Researcher/Artist","Barbara Benish","60.0000000000000000"
"Independent Researcher/Artist","Beate Peter","60.0000000000000000"
"Independent Researcher/Artist","Carly Whitaker","60.0000000000000000"
"Independent Researcher/Artist","Christian Nold","60.0000000000000000"
"Independent Researcher/Artist","Clea T. Waite","60.0000000000000000"
"Independent Researcher/Artist","Clea T. Waite, Ph.D.","60.0000000000000000"
"Independent Researcher/Artist","Daniele Duranti","60.0000000000000000"
"Independent Researcher/Artist","Dr Theo Harper","60.0000000000000000"
"Independent Researcher/Artist","Elia Vargas","60.0000000000000000"
"Independent Researcher/Artist","Elizabeth Day","60.0000000000000000"
"Independent Researcher/Artist","Ellen K. Levy","60.0000000000000000"
"Independent Researcher/Artist","Erica Deluchi","60.0000000000000000"
"Independent Researcher/Artist","Frances Liddell","60.0000000000000000"
"Independent Researcher/Artist","Frankie Jenner","60.0000000000000000"
"Independent Researcher/Artist","Greenman Muleh Mbillo","60.0000000000000000"
"Independent Researcher/Artist","Gregory Tague","60.0000000000000000"
"Independent Researcher/Artist","Claudio Filho","60.0000000000000000"
"Independent Researcher/Artist","Aaron J Juarez","60.0000000000000000"
"Independent Researcher/Artist","Alejandro Rodriguez","60.0000000000000000"
"Independent Researcher/Artist","Aleksandra Shatskikh","60.0000000000000000"
"Independent Researcher/Artist","Alex Young","60.0000000000000000"
"Independent Researcher/Artist","Alexandre Delmar","60.0000000000000000"
"Independent Researcher/Artist","Allan Graubard","60.0000000000000000"
"Independent Researcher/Artist","Andy Slater","60.0000000000000000"
"Independent Researcher/Artist","Indira Allegra","60.0000000000000000"
"Independent Researcher/Artist","Je-ho Oh","60.0000000000000000"
"Independent Researcher/Artist","Jerónimo Rajchenberg Ceceña","60.0000000000000000"
"Independent Researcher/Artist","Jimmy Eadie","60.0000000000000000"
"Independent Researcher/Artist","João Gonzalez","60.0000000000000000"
"Independent Researcher/Artist","Julia Heurling","60.0000000000000000"
"Independent Researcher/Artist","Kevin Gotkin","60.0000000000000000"
"Independent Researcher/Artist","Kiona Hagen Niehaus","60.0000000000000000"
"Independent Researcher/Artist","Konstantina Angeletou","60.0000000000000000"
"Independent Researcher/Artist","Lauren Bon","60.0000000000000000"
"Independent Researcher/Artist","Liliana Farber","60.0000000000000000"
"Independent Researcher/Artist","Louise Foo","60.0000000000000000"
"Independent Researcher/Artist","Louise Sundararajan","60.0000000000000000"
"Independent Researcher/Artist","Marc Boucher","60.0000000000000000"
"Independent Researcher/Artist","Masha Zolotova","60.0000000000000000"
"Independent Researcher/Artist","Mayra Citlalli Gómez Rojo","60.0000000000000000"
"Independent Researcher/Artist","Michael Maizels","60.0000000000000000"
"Independent Researcher/Artist","Michael Punt","60.0000000000000000"
"Independent Researcher/Artist","Nelson J. Diaz","60.0000000000000000"
"Independent Researcher/Artist","Oliver Case","60.0000000000000000"
"Independent Researcher/Artist","Olivia Ting","60.0000000000000000"
"Independent Researcher/Artist","ORLAN","60.0000000000000000"
"Independent Researcher/Artist","Paulo Simão","60.0000000000000000"
"Independent Researcher/Artist","Peter Anders","60.0000000000000000"
"Independent Researcher/Artist","Phongtharin Vinayavekhin","60.0000000000000000"
"Independent Researcher/Artist","Renée Ridgway","60.0000000000000000"
"Independent Researcher/Artist","Richard Lowenberg","60.0000000000000000"
"Independent Researcher/Artist","Rita Costa","60.0000000000000000"
"Independent Researcher/Artist","Robert Maddox-Harle","60.0000000000000000"
"Independent Researcher/Artist","Rodrigo Azaola","60.0000000000000000"
"Independent Researcher/Artist","Sara Bonaventura","60.0000000000000000"
"Independent Researcher/Artist","Stephen Paff","60.0000000000000000"
"Independent Researcher/Artist","Stephen Partridge","60.0000000000000000"
"Independent Researcher/Artist","Torben Körschkes","60.0000000000000000"
"Independent Researcher/Artist","Vasco Sá","60.0000000000000000"
"Independent Researcher/Artist","Victoria Hilsberg","60.0000000000000000"
"Independent Researcher/Artist","Xin Feng","60.0000000000000000"
"Independent Researcher/Artist","Yiannis Kranidiotis","60.0000000000000000"
"Independent Researcher/Artist","Ysolde Stienon","60.0000000000000000"
"Independent Researcher/Artist","Zane Gillespie","60.0000000000000000"
"Independent Researcher/Artist","Jon McCormack","58.7821921405635889"
"Independent Researcher/Artist","Dejan Grba","52.3023415476180857"
"Independent Researcher/Artist","Sabina Hyoju Ahn","48.9774480642202314"
"Independent Researcher/Artist","Chris Kiefer","48.4535123214271285"
"Independent Researcher/Artist","Tiange Wang","48.4535123214271285"
"Independent Researcher/Artist","Lingdong Huang","48.4535123214271285"
"Independent Researcher/Artist","Luca Forcucci","40.0000000000000000"
"Independent Researcher/Artist","Marina Tsaplina","36.9070246428542570"
"Independent Researcher/Artist","Elli Kuruş","36.9070246428542570"
"Independent Researcher/Artist","Unassociated (no affiliation)","36.9070246428542570"
"Independent Researcher/Artist","Rogier Arents","36.9070246428542570"
"Independent Researcher/Artist","David Doutel","36.9070246428542570"
"Independent Researcher/Artist","Jieliang Luo","36.9070246428542570"
"Independent Researcher/Artist","Beatriz Malveiro","36.9070246428542570"
"Independent Researcher/Artist","Jorge Olivares-Retamal","36.9070246428542570"
"Independent Researcher/Artist","Danielle Siembieda","36.9070246428542570"
"Independent Researcher/Artist","Alberto Valverde","36.9070246428542570"
"Independent Researcher/Artist","Cooper Galvin","36.9070246428542570"
"Independent Researcher/Artist","Vincent Ruijters","36.9070246428542570"
"Independent Researcher/Artist","Agustín Ortiz Herrera","36.9070246428542570"
"Independent Researcher/Artist","Aminder Virdee","30.0000000000000000"
"Independent Researcher/Artist","Jules Françoise","30.0000000000000000"
"Independent Researcher/Artist","Yann Blanchi","30.0000000000000000"
"Independent Researcher/Artist","Philippe Pasquier","29.6530639416783459"
"Independent Researcher/Artist","Cesar & Lois","25.0000000000000000"
"Independent Researcher/Artist","Yuval Harel","25.0000000000000000"
"Independent Researcher/Artist","Mizuho Kappa","25.0000000000000000"
"Independent Researcher/Artist","Agnieszka Mendel","25.0000000000000000"
"Independent Researcher/Artist","Rene G. Cepeda","22.3697839122737071"
"Independent Researcher/Artist","Isabel Burr-Raty","19.5581463775506082"
"Independent Researcher/Artist","Miriam Simun","19.5581463775506082"
"Independent Researcher/Artist","Louis Daumard","18.9774480642202313"
"Independent Researcher/Artist","Catherine Bowman","18.9774480642202313"
"Independent Researcher/Artist","Florian Jenett","18.9774480642202313"
"Independent Researcher/Artist","Janina Janke","18.9774480642202313"
"Independent Researcher/Artist","Inês Néves","18.9774480642202313"
"Independent Researcher/Artist","Jaime Lobato","18.9774480642202313"
"Independent Researcher/Artist","Sandeep Virdi","18.9774480642202313"
"Independent Researcher/Artist","M. Eugenia Demeglio","18.4535123214271285"
"Independent Researcher/Artist","Toby Gifford","16.4496398537895119"
"Independent Researcher/Artist","Claire Elisabeth Ohlenschlager","15.3286798191364604"
"Independent Researcher/Artist","Julia Rédei","15.3286798191364604"
"Independent Researcher/Artist","Toni Fröhlich","15.3286798191364604"
"Independent Researcher/Artist","Ruth Baker","15.3286798191364604"
"Independent Researcher/Artist","Mauro Toselli","15.3286798191364604"
"Independent Researcher/Artist","Sean Soraghan","15.3286798191364604"
"Independent Researcher/Artist","Sita Popat Taylor","15.3286798191364604"
"Independent Researcher/Artist","Sungeun Lee","15.3286798191364604"
"Independent Researcher/Artist","Dario Villanueva Ablanedo","15.3286798191364604"
"Independent Researcher/Artist","Brian Harris","15.3286798191364604"
"Independent Researcher/Artist","J R Carpenter","15.3286798191364604"
"Independent Researcher/Artist","Raewyn Turner","15.3286798191364604"
"Independent Researcher/Artist","Hyemi Song","15.0000000000000000"
"Independent Researcher/Artist","Paul Lim","12.8758562578395565"
"Independent Researcher/Artist","Donna Davis","12.8758562578395565"
"Independent Researcher/Artist","Elisabeth Schwartz","12.8758562578395565"
"Independent Researcher/Artist","Bosco Shaw","12.8758562578395565"
"Independent Researcher/Artist","Brad Hammond","12.8758562578395565"
"Independent Researcher/Artist","Chenhang Cheng","12.8758562578395565"
"Independent Researcher/Artist","Joel Gähwiler","12.8758562578395565"
"Independent Researcher/Artist","Jiann Hughes","12.8758562578395565"
"Independent Researcher/Artist","Maximilian Kriegleder","12.8758562578395565"
"Independent Researcher/Artist","Karen Kelsky","12.8758562578395565"
"Independent Researcher/Artist","Michał Seta","12.5000000000000000"
"Independent Researcher/Artist","Pauline Vierne","12.2629438553091683"
"Independent Researcher/Artist","Arantza Vilas","12.2629438553091683"
"Independent Researcher/Artist","Emma Wood","11.6870274832101398"
"Independent Researcher/Artist","Sofie Layton","11.1111111111111111"
"Independent Researcher/Artist","johnsmith","11.1111111111111111"
"Independent Researcher/Artist","Mark Storor","11.1111111111111111"
"Independent Researcher/Artist","Welly O'Brien","11.1111111111111111"
"Independent Researcher/Artist","Xiaojiao Chen","11.1111111111111111"
"Independent Researcher/Artist","Asami Takami","11.1111111111111111"
"Independent Researcher/Artist","Nicole Jacobus","10.7298802148662971"
"Independent Researcher/Artist","Max Sims","10.7298802148662971"
"Independent Researcher/Artist","Jeffrey Durham","10.7298802148662971"
"Independent Researcher/Artist","Cecilia Avelar","10.7298802148662971"
"Independent Researcher/Artist","Shinpei Takeda","8.7371250542002350"
"Independent Researcher/Artist","Jamie Webber","7.8992797075790238"
"Independent Researcher/Artist","Elliott Wilson","7.6643399095682302"
"Independent Researcher/Artist","Jana Rusch","6.4379281289197783"
"Independent Researcher/Artist","Bruce Wands","0.00000000000000000000"
"Independent Researcher/Artist","Ilan Manouach","0.00000000000000000000"
"Indian Institute of Technology Roorkee","Mahesh Krishna","60.0000000000000000"
"Indian Institute of Technology Roorkee","Nagendra Kumar","36.9070246428542570"
"Indiana University","Youngsuk Lee","30.0000000000000000"
"INESC TEC","Gilberto Bernardes","12.5000000000000000"
"INESC-TEC","Carla Teixeira Lopes","30.9535123214271285"
"INREV Laboratory","Nefeli Georgakopoulou","40.0000000000000000"
"INREV Laboratory","Chu-yin Chen","21.1768945414148977"
"INREV Laboratory","Dionysios Zamplaras","9.4887240321101157"
"INREV Laboratory","Sofia Kourkoulakou","9.4887240321101157"
"Inria","Wendy E Mackay","18.9774480642202313"
"Inria","Rémi Ronfard","14.3214718110569663"
"Inria","Wendy Mackay","12.8758562578395565"
"INRS","Ruth Schmidt","36.9070246428542570"
"INRS","Marek Blottiere","25.0000000000000000"
"Institut de Recherche en Informatique de Toulouse","Hugo Pauget Ballesteros","60.0000000000000000"
"Institut de Recherche en Informatique de Toulouse","Gilles Azzaro","15.3286798191364604"
"Institut de Recherche en Informatique de Toulouse","Jean Denis Durou","15.3286798191364604"
"Institut de Recherche en Informatique de Toulouse","Jean Mélou","15.3286798191364604"
"Institut de Recherche en Informatique de Toulouse","Yvain Quéau","15.3286798191364604"
"Institut national d'histoire de l'art (INHA)","Federico Nurra","25.0000000000000000"
"Institute for Arts & Media","Desiree Foerster","78.4535123214271285"
"Institute for Future Technologies","Vivien Roussel","36.4379281289197783"
"Institute for Future Technologies","Marc Teyssier","15.9266521610298940"
"Institute for Human Sciences","Clemena Antonova","90.0000000000000000"
"Institute for Human Sciences, Vienna","Clemena Antonova","90.0000000000000000"
"Institute of Advanced Media Arts and Sciences","Yasuko Imura","75.3286798191364604"
"Institute of Advanced Media Arts and Sciences","Masayuki Akamatsu","60.0000000000000000"
"Institute of Advanced Media Arts and Sciences","Shigeru Matsui","52.2357044619907174"
"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center","Lingyun Yu","6.9633947666288051"
"Institute of Automation, Chinese Academy of Sciences","Changsheng Xu","10.6177681073532626"
"Institute of Automation, Chinese Academy of Sciences","Weiming Dong","10.6177681073532626"
"Institute of Computing Technology, Chinese Academy of Sciences","Xingzhong Hou","30.0000000000000000"
"Institute of Computing Technology, Chinese Academy of Sciences","Guang Yang","30.0000000000000000"
"Institute of Computing Technology, Chinese Academy of Sciences","Haihang You","12.8758562578395565"
"Institute of Computing Technology, Chinese Academy of Sciences","Jintao Li","12.8758562578395565"
"Institute of Computing Technology, Chinese Academy of Sciences","Shuai Zhang","8.5839041718930376"
"Institute of Computing Technology, Chinese Academy of Sciences","Zite Jiang","6.4379281289197783"
"Institute of Computing Technology, Chinese Academy of Sciences","Juan Cao","6.4379281289197783"
"Institute of Computing Technology, Chinese Academy of Sciences","Boxiao Liu","6.4379281289197783"
"Institute of Information Engineering, Chinese Academy of Sciences","Xiaoyan Gu","23.9869673689506676"
"Institute of Information Science and Technologies “Alessandro Faedo” (ISTI), National Research Council (CNR)","Valentina V Bartalesi","60.0000000000000000"
"Institute of Information Science and Technologies “Alessandro Faedo” (ISTI), National Research Council (CNR)","Emanuele Lenzi","18.9774480642202313"
"Institute of Information Science and Technologies “Alessandro Faedo” (ISTI), National Research Council (CNR)","Nicolo’ Pratelli","18.9774480642202313"
"Intermedia Projects, Inc.","David Britton","60.0000000000000000"
"International Audio Laboratories Erlangen","Meinard Müller","61.9070246428542570"
"International Audio Laboratories Erlangen","Sebastian Rosenzweig","60.0000000000000000"
"International University of La Rioja","Xana Morales-Caruncho","25.0000000000000000"
"Ionian University","Dalila Honorato","61.9070246428542570"
"Ionian University","Sofia Vlachou","60.0000000000000000"
"Ionian University","Styliani Anna Klimatsaki","60.0000000000000000"
"Ionian University","Michail Panagopoulos","36.9070246428542570"
"Ionian University","G Papaioannou","25.0000000000000000"
"Ionian University","Andreas Giannakoulopoulos","25.0000000000000000"
"Iowa State University","Johnny DiBlasi","120.0000000000000000"
"Iowa State University","Akshay Sharma","9.4887240321101157"
"IPL - Escola Superior de Dança","Ângelo Neto","60.0000000000000000"
"Ircam","Jerome Nika","18.4535123214271285"
"ISCTE - Instituto Universitário de Lisboa","Patrícia Arriaga","18.9774480642202313"
"ISEA Symposium Archives","Wim van der Plas","18.9774480642202313"
"ISI Foundation","Rossano Schifanella","15.3286798191364604"
"Israel Institute of Technology","David Behar","60.0000000000000000"
"Istanbul Technical University","Seçkin Maden","60.0000000000000000"
"Istanbul Technical University","Elif Kucuksayrac","60.0000000000000000"
"ISTC-CNR","Roberta Ferrario","12.8758562578395565"
"Istituto di Linguistica Computazionale “A. Zampolli”, CNR","Angelo Mario del Grosso","15.3286798191364604"
"Istituto di Linguistica Computazionale “A. Zampolli”, CNR","Valeria Quochi","15.3286798191364604"
"Istituto Veneto di Scienze, Lettere ed Arti","Michele Emmer","60.0000000000000000"
"IT University","Jonas Fritsch","55.3605369642813855"
"IT University of Copenhagen","Anders Sundnes Løvlie","84.9251603968196251"
"IT University of Copenhagen","Mia F Yates","60.0000000000000000"
"IT University of Copenhagen","Gopinaath Kannabiran","60.0000000000000000"
"IT University of Copenhagen","Petros Ioannidis","60.0000000000000000"
"IT University of Copenhagen","Louie Søs Meyer","60.0000000000000000"
"IT University of Copenhagen","Nanna Inie","60.0000000000000000"
"IT University of Copenhagen","Jonas Fritsch","55.3605369642813855"
"IT University of Copenhagen","Sebastian Risi","11.1111111111111111"
"IT University of Copenhagen","Anitamalina Regitse Tranberg","11.1111111111111111"
"IT University of Copenhagen","Johanne Engel Aaen","11.1111111111111111"
"IT University of Copenhagen","Peter Kun","11.1111111111111111"
"IT University of Copenhagen","Rosemary Lee","7.1093517368211214"
"IT University of Copenhagen","Matthias Anton Freiberger","5.5555555555555556"
"Italian Institute of Technology","Ziggy O’Reilly","60.0000000000000000"
"Italian Institute of Technology","Ziggy O'Reilly","14.2330860481651735"
"ITI/LARSyS","Prof. Dr. Patrícia Gouveia","60.0000000000000000"
"ITI/LARSyS","Terhi Marttila","60.0000000000000000"
"ITI/LARSyS","Joana Resende","30.0000000000000000"
"ITI/LARSyS","Vanessa Cesário","30.0000000000000000"
"ITI/LARSyS","Mónica Mendes","25.0000000000000000"
"ITI/LARSyS","Dr. Luciana Lima","18.9774480642202313"
"ITI/LARSyS","Anna Unterholzner","18.9774480642202313"
"ITI/LARSyS","Diana Carvalho","18.9774480642202313"
"ITI/LARSyS","Valentina Nisi","18.4535123214271285"
"ITI/LARSyS","Pedro Ângelo","12.5000000000000000"
"ITI/LARSyS","Luciana Lima","12.5000000000000000"
"ITI/LARSyS","Nuno N. Correia","12.0000000000000000"
"IXLAB","Meg McGinity","36.9070246428542570"
"IXLAB","Daniel Zeidler","30.0000000000000000"
"Jacobs University","Isabel Wünsche","60.0000000000000000"
"Jagiellonian University","Kinga Anna Gajda","60.0000000000000000"
"Jagiellonian University in Kraków","Natalia Anna Michna","60.0000000000000000"
"Jaipuria Institute of Management","Sahil Singh Jasrotia","60.0000000000000000"
"Jameson Fine Art","Catherine Monahon","60.0000000000000000"
"Jameson Fine Art","Elizabeth Jameson","36.9070246428542570"
"Japanese-French Laboratory for Informatics (JFLI), CNRS","Philippe P Codognet","12.8758562578395565"
"JD AI","Ruixue Liu","60.0000000000000000"
"JD AI","Meng Chen","12.8758562578395565"
"JD AI","Shaozu Yuan","12.8758562578395565"
"JD AI","Xiaodong He","12.8758562578395565"
"JD Explore Academy","Wu Liu","23.9869673689506676"
"JD Explore Academy","Xinchen Liu","23.9869673689506676"
"Jerusalem College of Technology","Chaya Liebeskind","60.0000000000000000"
"Jerusalem College of Technology","Dan Bouhnik","25.0000000000000000"
"Jerusalem College of Technology","Shmuel Liebeskind","25.0000000000000000"
"Jiangnan University","Junlin Zhu","60.0000000000000000"
"Jiangnan University","Ruimin Lyu","60.0000000000000000"
"Jiangnan University","Zhaolin Yuan","25.0000000000000000"
"Jiangnan University","Tianqin Zhang","25.0000000000000000"
"Jiangnan University","Yingjing Duan","18.9774480642202313"
"Jiangnan University","Juanjuan Long","18.9774480642202313"
"Jiangnan University","Wenxuan Zhao","18.9774480642202313"
"Jiangnan University","Wenguang Xu","9.7790731887753041"
"Jilin University","Daqian Shi","60.0000000000000000"
"Jilin University","Fan Tang","31.8533043220597878"
"Jilin University","Hao Xu","23.9869673689506676"
"Jilin University","Xiaomin Li","12.8758562578395565"
"Jilin University","Hao Xing","12.8758562578395565"
"Jilin University","Yang Chi","11.1111111111111111"
"Jilin University","Chuntao Li","11.1111111111111111"
"Jilin University","Lida Shi","11.1111111111111111"
"Jingchu University of Technology","Pengfei Yu","7.2105705434887016"
"Johannes Kepler University","Claudia Schnugg","60.0000000000000000"
"Johannes Kepler University","Daniela Brill","25.0000000000000000"
"Johannes Kepler University","Christian Stary","25.0000000000000000"
"Johannes Kepler University Linz","Yoojin Oh","37.9548961284404626"
"Junya Taguchi Photography Office","Junya Taguchi","18.9774480642202313"
"Kadir Has University","Ezgi Tuncer","60.0000000000000000"
"Kadir Has University","İpek Yeginsu","60.0000000000000000"
"Kadir Has University","Sabri Gokmen","60.0000000000000000"
"Kansas State University","Katharina Bossmann","60.0000000000000000"
"Kansas State University","Asanka S. Yapa","12.8758562578395565"
"Kansas State University","Benjamin Ingle","12.8758562578395565"
"Kansas State University","Jason Scuilla","12.8758562578395565"
"Kansas State University","Jose Covarrubias","12.8758562578395565"
"Kansas State University","Stefan H. Bossmann","12.8758562578395565"
"Karlsruhe Institute of Technology","Reza Maalek","60.0000000000000000"
"Karlsruhe Institute of Technology","Thomas Gengenbach","60.0000000000000000"
"Keimyung University","Ji Won Yoon","60.0000000000000000"
"Keio University","Yurui Xie","60.0000000000000000"
"Keio University","Ayesha Nabila","15.3286798191364604"
"Keio University","Masa Inakage","15.3286798191364604"
"Keio University","Kai Kunze","15.3286798191364604"
"Keio University","Giulia Barbareschi","15.3286798191364604"
"Kendall-Bar Studios","Jessica Kendall-Bar","30.0000000000000000"
"Kendall-Bar Studios","Nicolas Kendall-Bar","5.7233998091552655"
"Kent State University","L P Coladangelo","18.9774480642202313"
"King Abdulaziz University","Ghada Amoudi","60.0000000000000000"
"King Abdulaziz University","Dimah Alahmadi","12.8758562578395565"
"King Abdulaziz University","Sara Alzahrani","12.8758562578395565"
"King Abdulaziz University","Fatimah Alruwaili","12.8758562578395565"
"King Abdulaziz University","Amal Almansour","12.8758562578395565"
"King Juan Carlos University","Ernesto Taborda-Hernández","120.0000000000000000"
"King Juan Carlos University","Mario Rajas Fernández","25.0000000000000000"
"King Juan Carlos University","José Luis Rubio-Tamayo","25.0000000000000000"
"King Juan Carlos University","Manuel Gértrudix-Barrio","25.0000000000000000"
"King's College London","Ali Hossaini","60.0000000000000000"
"King's College London","Andrea Ballatore","60.0000000000000000"
"King's College London","Cristina A. G. Kiminami","60.0000000000000000"
"King's College London","Marta Musso","60.0000000000000000"
"King's College London","Nadav Drukker","60.0000000000000000"
"King's College London","Mike Duggan","36.9070246428542570"
"King's College London","Kris De Meyer","36.9070246428542570"
"King's College London","Michael Cook","36.9070246428542570"
"King's College London","Elaine Chew","25.0000000000000000"
"King's College London","Courtney N Reed","18.9774480642202313"
"King's College London","Jen Wong","17.1530639416783459"
"King's College London","Kejiang Qian","7.2105705434887016"
"Kingston University","Maria Chatzichristodoulou","120.0000000000000000"
"Kingston University","Makayla M Lewis","90.7233998091552655"
"Kingston University","Oded Ben-Tal","60.0000000000000000"
"Kingston University","Oded Ben Tal","36.9070246428542570"
"Kingston University","John Miers","25.0000000000000000"
"KNAW Humanities Cluster DHLab","Marieke van Erp","15.3286798191364604"
"KnownOrigin.io","James Morgan","8.7371250542002350"
"Kobe Design University","Akira Nakayasu","60.0000000000000000"
"Kolodzei Art Foundation","Natalia Kolodzei","60.0000000000000000"
"Konstfack","Sebastian Gatz","30.0000000000000000"
"Konya Food and Agriculture University","Sevde Gülizar Dinçer","60.0000000000000000"
"Konya Technical University","Mustafa Korumaz","25.0000000000000000"
"Kookmin University","Tiffany Lee","17.1530639416783459"
"Korea Advanced Institute of Science and Technology","Tae Soo Kim","120.0000000000000000"
"Korea Advanced Institute of Science and Technology","Jiwoo Hong","85.0000000000000000"
"Korea Advanced Institute of Science and Technology","Woohun Lee","80.8844727070744883"
"Korea Advanced Institute of Science and Technology","Joon Hyub Lee","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Jooyoung Oh","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Seoyeon Jang","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Young Sang Cho","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Hayun Kim","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","HyeonBeom Yi","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Hyeseung Shim","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Taesu Kim","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Hyunjung Kim","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Joonhyung Bae","60.0000000000000000"
"Korea Advanced Institute of Science and Technology","Byungjoo Lee","36.9070246428542570"
"Korea Advanced Institute of Science and Technology","Taejun Kim","30.0000000000000000"
"Korea Advanced Institute of Science and Technology","Yujin Lee","25.0000000000000000"
"Korea Advanced Institute of Science and Technology","Myeongseong Kim","25.0000000000000000"
"Korea Advanced Institute of Science and Technology","Chang Hee Lee","20.0864268013282581"
"Korea Advanced Institute of Science and Technology","Yunwoo Jeong","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Doyo Choi","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Hyeon-Jeong Suk","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Jae-eun Shin","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Jinjoon Lee","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Juho Kim","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Meeyung Chung","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Min Kyoung Park","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Seung Hyeon Han","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Tek-Jin Nam","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Woontack Woo","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Yoonjoo Lee","18.9774480642202313"
"Korea Advanced Institute of Science and Technology","Daniel Pieter Saakes","18.4535123214271285"
"Korea Advanced Institute of Science and Technology","Kyung Taek Oh","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Taegyu Jin","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Ji Young Jun","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Chung-Kon Shi","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Seung-Jun Lee","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Hwajung Hong","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Conor O’Malley","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Sang-Hyun Lee","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Seok-Hyung Bae","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Lik-Hang Lee","15.3286798191364604"
"Korea Advanced Institute of Science and Technology","Hyoungwook Jin","8.7371250542002350"
"Korea Astronomy & Space Science Institute","Benjamin L’Huillier","36.9070246428542570"
"Korea National University of Cultural Heritage","Do-hyung Kwon","60.0000000000000000"
"Korea National University of Cultural Heritage","Jeong-min Yu","36.9070246428542570"
"Korea Position Technology","Maryam Shakeri","18.9774480642202313"
"Korea University","Jieun Lee","60.0000000000000000"
"Korea University","Jihay Park","30.0000000000000000"
"Korea University","Hyeonwoo Kim","18.9774480642202313"
"Korea University","Jonghwa Shim","18.9774480642202313"
"Korea University","Eenjun Hwang","18.9774480642202313"
"Kristiania University College","Raquel G. Wilner","30.0000000000000000"
